bookid	date1	date2	date3	date4
8792	2014-3-19	5~8天		
8793	2014-3-19	5~8天		
8794	2014-3-19	5~8天		
8795	2014-3-20	发到ST		
8796	2014-3-20	5~8天		
8797	2014-3-20	5~8天		
8798	2014-3-20	5~8天		
8799	2014-3-20	5~8天		
8800	2014-3-20	5~8天		
8801	2014-3-20	5~8天		
8802	2014-3-20	5~8天		
8803	2014-3-20	5~8天		
8804	2014-3-21	5~8天		
8805	2014-3-21	5~8天		
8806	2014-3-21	5~8天		
8807	2014-3-21	发到姐妹公司		
8808	2014-3-21	5~8天		
8809	2014-3-24	5~8天		
8810	2014-3-24	5~8天		
8811	2014-3-24	5~8天		
8812	2014-3-24	5~8天		
8813	2014-3-24	三周		
8814	2014-3-24	空运		
8815	2014-3-24	5~8天		
8816	2014-3-24	5~8天		
8817	2014-3-24	5~8天		
8818	2014-3-25	5~8天		
8819	2014-3-25	5~8天		
8820	2014-3-25	海运		
8821	2014-3-25	5~8天		
8822	2014-3-25	5~8天		
8823	2014-3-25	5~8天		
8824	2014-3-26	5~8天		
8825	2014-3-26	5~8天		
8826	2014-3-26	5~8天		
8827	2014-3-26	5~8天		
8828	2014-3-26	5~8天		
8829	2014-3-26	空运		
8830	2014-3-26	5~8天		
8831	2014-3-26	5~8天		
8832	2014-3-26	5~8天		
8833	2014-3-27	空运		
8834	2014-3-27	5~8天		
8835	2014-3-27	5~8天		
8836	2014-3-28	空运		
8837	2014-3-28	5~8天		
8838	2014-3-30	5~8天		
8839	2014-3-30	5~8天		
8840	2014-3-30	5~8天		
8841	2014-3-30	5~8天		
8842	2014-3-30	空运		
8843	2014-3-31	海运		
8844	2014-3-31	发到上海		
8845	2014-3-31	5~8天		
8846	2014-3-31	5~8天		
8847	2014-3-31	5~8天		
8848	2014-4-2	5~8天		
8849	2014-4-2	5~8天		
8850	2014-4-2	5~8天		
8851	2014-4-2	5~8天		
8852	2014-4-2	5~8天		
8853	2014-4-3	空运		
8854	2014-4-3	5~8天		
8855	2014-4-3	5~8天		
8856	2014-4-3	5~8天		
8857	2014-4-3	5~8天		
8858	2014-4-3	5~8天		
8859	2014-4-3	5~8天		
8860	2014-4-3	5~8天		
8861	2014-4-3	5~8天		
8862	2014-4-3	5~8天		
8863	2014-4-3	5~8天		
8864	2014-4-3	5~8天		
8865	2014-4-3	5~8天		
8866	2014/4/13	5~8天		
8867	2014/4/13	5~8天		
8868	2014/4/13	5~8天		
8869	2014/4/13	5~8天		
8870	2014/4/13	5~8天		
8871	2014/4/13	5~8天		
8872	2014/4/13	海运		
8873	2014/4/13	海运		
8874	2014/4/13	海运		
8875	2014/4/13	5~8天 发到姐妹公司		
8876	2014/4/13	5~8天		杨
8877	2014/4/13	发到ST		
8878	2014/4/13	发到ST		
8879	2014/4/13	5~8天		
8880	2014/4/13	5~8天		
8881	2014/4/13	5~8days		
8882	2014/4/13	空运		
8883	2014/4/13	5~8days		
8884	2014/4/13	5~8days		
8885	2014/4/13	5~8days		
8886	2014/4/13	5~8days		
8887	2014/4/13	空运		
8888	2014/4/13	5~8days		
8889	2014/4/13	5~8days		
8890	2014/4/13	5~8days		
8891	2014/4/13	5~8days		
8892	2014/4/13	2周		
8893	2014/4/13	5~8days		
8894	2014/4/13	5~8days		
8895	2014/4/13	5~8days		
8896	2014/4/13	5~8days		
8897	2014/4/13	5~8days		
8898	2014/4/13	5~8days		
8899	2014/4/13	5~8days		
8900	2014/4/13	5~8days		
8901	2014/4/13	5~8days		
8902	2014/4/13	5~8days		
8903	2014/4/13	5~8days		
8904	2014/4/13	5~8days		
8905	2014/4/13	5~8days		
8906	2014/4/13	5~8days		
8907	2014/4/13	5~8days		
8908	2014/4/13	5~8days		
8909	2014/4/13	5~8days		
8910	2014/4/13	5~8days		
8911	2014/4/13	5~8days		
8912	2014/4/13	5~8days		
8913	2014/4/13	5~8days		
8914	2014/4/13	海运		
8915	2014/4/14	5~8days		
8916	2014/4/14	5~8days		
8917	2014/4/14	5~8days		
8918	2014/4/14	5~8days		
8919	2014/4/15	5~8days		
8920	2014/4/15	5~8days		
8921	2014/4/15	海运		
8922	2014/4/15	5~8days		
8923	2014/4/15	5月10号前		
8924	2014/4/15	5~8days		
8925	2014/4/15	5~8days		
8926	2014/4/16	5~8days		
8927	2014/4/16	5~8days		
8928	2014/4/16	5~8days		
8929	2014/4/16	5~8days		
8930	2014/4/16	5~8days		
8931	2014/4/16	海运到ST		
8932	2014/4/16	发到ST		
8933	2014/4/16	5~8days		
8934	2014/4/16	5~8days		
8935	2014/4/16	5~8days		
8936	2014/4/17	5~8days		
8937	2014/4/17	5~8days		
8938	2014/4/17	5~8days		
8939	2014/4/18	5~8days		
8940	2014/4/18	5~8days		
8941	2014/4/18	5~8days		
8942	2014/4/18	5~8days		
8943	2014/4/18	5~8days		
8944	2014/4/18	5~8days		
8945	2014/4/21	5~8days		
8946	2014/4/22	5~8days		
8947	2014/4/22	海运		
8948	2014/4/23	5~8days		
8949	2014/4/23	5~8days		
8950	2014/4/23	5~8days		
8951	2014/4/24	海运		
8952	2014/4/24	5~8days		
8953	2014/4/24	5~8days		
8954	2014/4/24	5~8days		
8955	2014/4/24	5~8days		
8956	2014/4/25	5~8days		
8957	2014/4/25	5~8days		
8958	2014/4/25	5~8days		
8959	2014/4/25	5~8days		
8960	2014/4/25	5~8days		
8961	2014/4/25	5~8days		
8962	2014/4/25	5~8days		
8963	2014/4/25	5~8days		
8964	2014/4/28	凑海运		
8965	2014/4/28	空运		
8966	2014/4/28	发到上海		
8967	2014/4/28	20天		
8968	2014/4/28	5~8days		
8969	2014/4/28	5~8days		
8970	2014/4/28	5~8days		
8971	2014/4/28	5~8days		
8972	2014/4/28	快递		
8973	2014/4/28	凑海运		
8974	2014/4/28	凑海运		
8975	2014/4/28	凑海运		
8976	2014/4/29	5~8days		
8977	2014/4/29	5~8days		
8978	2014/4/29	5~8days		
8979	2014/4/29	海运		
8980	2014/4/29	海运		
8981	2014/4/29	海运		
8982	2014/4/30	5~8days		
8983	2014/4/30	发到ST		
8984	2014/4/30	5~8days		
8985	2014/4/30	5~8days		
8986	2014/4/30	5~8days		
8987	2014/5/4	5~8days		
8988	2014/5/4	空运		
8989	2014/5/4	5~8days		
8990	2014/5/4	5~8days		
8991	2014/5/4	5~8days		
8992	2014/5/5	一周		
8993	2014/5/5	5~8days		
8994	2014/5/6	5~8days		
8995	2014/5/6	5~8days		
8996	2014/5/6	5~8days		
8997	2014/5/6	5~8days		
8998	2014/5/6	5~8days		
8999	2014/5/7	发到上海		
9000	2014/5/7	空运		
9001	2014/5/7	5~8days		
9002	2014/5/7	5~8days		
9003	2014/5/7	发到上海		
9004	2014/5/7	发到姐妹公司		
9005	2014/5/8	5~8days		
9006	2014/5/8	5~8days		
9007	2014/5/8	5~8days		
9008	2014/5/8	5~8days		
9009	2014/5/8	5~8days		
9010	2014/5/8	杭州交货		
9011	2014/5/8	5~8days		
9012	2014/5/9	5~8days		
9013	2014/5/9	5~8days		
9014	2014/5/9	5~8days		
9015	2014/5/9	5~8days		
9016	2014/5/9	5~8days		
9017	2014/5/9	5~8days		
9018	2014/5/9	5~8days		
9019	2014/5/9	5~8days		
9020	2014/5/12	5~8days		
9021	2014/5/12	5~8days		
9022	2014/5/12	5~8days		
9023	2014/5/12	5~8days		
9024	2014/5/12	海运		
9025	2014/5/12	发到上海		
9026	2014/5/12	5~8days		
9027	2014/5/12	5~8days		
9028	2014/5/12	5~8days		
9029	2014/5/12	发到ST		
9030	2014/5/12	发到ST		
9031	2014/5/13	5~8days		
9032	2014/5/13	5~8days		
9033	2014/5/13	5~8days		
9034	2014/5/13	海运		
9035	2014/5/13	5~8days		
9036	2014/5/13	5~8days		
9037	2014/5/13	5~8days		
9038	2014/5/13	5~8days		
9039	2014/5/13	5~8days		
9040	2014/5/13	5~8days		
9041	2014/5/13	5~8days		
9042	2014/5/14	空运		
9043	2014/5/14	5~8days		
9044	2014/5/14	海运 正确品名		
9045	2014/5/14	5~8days		
9046	2014/5/14	5~8days		
9047	2014/5/14	5~8days		
9048	2014/5/14	5~8days		
9049	2014/5/14	发到姐妹公司		
9050	2014/5/15	5~8days		
9051	2014/5/15	5~8days		
9052	2014/5/15	5~8days		
9053	2014/5/15	发到ST		
9054	2014/5/15	一周		
9055	2014/5/15	5~8days		
9056	2014/5/15	5~8days		
9057	2014/5/15	5~8days		
9058	2014/5/15	5~8days		
9059	2014/5/15	5~8days		
9060	2014/5/15	5~8days		
9061	2014/5/15	5~8days		
9062	2014/5/15	5~8days		
9063	2014/5/15	2周		
9064	2014/5/16	5~8days		
9065	2014/5/16	5~8days		
9066	2014/5/16	5~8days		
9067	2014/5/16	5~8days		
9068	2014/5/18	5~8days		
9069	2014/5/18	5~8days		
9070	2014/5/18	5~8days		
9071	2014/5/19	5~8days		
9072	2014/5/19	5~8days		
9073	2014/5/19	5~8days		
9074	2014/5/19	5~8days		
9075	2014/5/19	5~8days		
9076	2014/5/19	5~8days		
9077	2014/5/19	5~8days		
9078	2014/5/19	5~8days		
9079	2014/5/19	5~8days		
9080	2014/5/20	5~8days		
9081	2014/5/20	5~8days		
9082	2014/5/20	海运发到姐妹公司		
9083	2014/5/20	5~8days		
9084	2014/5/20	5~8days		
9085	2014/5/20	5~8days		
9086	2014/5/20	5~8days		
9087	2014/5/20	5~8days		
9088	2014/5/21	5~8days		
9089	2014/5/21	5~8days		
9090	2014/5/21	5~8days		
9091	2014/5/21	发到ST		
9092	2014/5/21	5~8days		
9093	2014/5/21	一周		
9094	2014/5/21	2~3周		
9095	2014/5/22	5~8days		
9096	2014/5/22	5~8days		
9097	2014/5/22	5~8days		
9098	2014/5/22	5~8days		
9099	2014/5/22	一周		
9100	2014/5/22	5~8days		
9101	2014/5/22	5~8days		
9102	2014/5/22	5~8days		
9103	2014/5/23	空运		
9104	2014/5/23	5~8days		
9105	2014/5/23	海运		
9106	2014/5/26	5~8days		
9107	2014/5/26	5~8days		
9108	2014/5/26	5~8days		
9109	2014/5/26	5~8days		
9110	2014/5/26	5~8days		
9111	2014/5/26	5~8days		
9112	2014/5/26	5~8days		
9113	2014/5/26	5~8days		
9114	2014/5/26	2周		
9115	2014/5/26	海运		
9116	2014/5/26	海运		
9117	2014/5/26	5~8days		
9118	2014/5/26	5~8days		
9119	2014/5/27	5~8days		
9120	2014/5/27	5~8days		
9121	2014/5/27	5~8days		
9122	2014/5/27	海运		
9123	2014/5/27	5~8days		
9124	2014/5/27	海运		
9125	2014/5/27	5~8days		
9126	2014/5/27	5~8days		
9127	2014/5/27	空运		
9128	2014/5/28	空运		
9129	2014/5/28	5~8days		
9130	2014/5/28	5~8days		
9131	2014/5/29	空运		
9132	2014/5/29	5~8days		
9133	2014/5/29	3周		
9134	2014/5/29	5~8days		
9135	2014/5/29	5~8days		
9136	2014/5/29	5~8days		
9137	2014/5/30	5~8days		
9138	2014/6/3	5~8days		
9139	2014/6/3	空运		
9140	2014/6/3	5~8days		
9141	2014/6/3	5~8days		
9142	2014/6/3	5~8days		
9143	2014/6/3	5~8days		
9144	2014/6/3	发到姐妹公司		
9145	2014/6/3	5~8days		
9146	2014/6/3	5~8days		
9147	2014/6/3	5~8days		
9148	2014/6/3	5~8days		
9149	2014/6/4	5~8days		
9150	2014/6/4	5~8days		
9151	2014/6/4	5~8days		
9152	2014/6/4	5~8days		
9153	2014/6/4	5~8days		
9154	2014/6/4	5~8days		
9155	2014/6/4	5~8days		
9156	2014/6/4	5~8days		
9157	2014/6/4	5~8days		
9158	2014/6/4	5~8days		
9159	2014/6/4	5~8days		
9160	2014/6/4	空运6月底前交货		
9161	2014/6/4	5~8days		
9162	2014/6/4	海运		
9163	2014/6/5	5~8days		
9164	2014/6/5	海运发到姐妹公司		
9165	2014/6/5	5~8days		
9166	2014/6/5	5~8days		
9167	2014/6/5	5~8days		
9168	2014/6/6	5~8days		
9169	2014/6/9	海运		
9170	2014/6/9	5~8days		
9171	2014/6/10	5~8days		
9172	2014/6/10	5~8days		
9173	2014/6/10	5~8days		
9174	2014/6/10	空运		
9175	2014/6/10	5~8days		
9176	2014/6/11	5~8days		
9177	2014/6/11	海运		
9178	2014/6/11	5~8days		
9179	2014/6/11	5~8days		
9180	2014/6/11	空运		
9181	2014/6/11	5~8days		
9182	2014/6/11	空运		
9183	2014/6/11	5~8days		
9184	2014/6/12	5~8days		
9185	2014/6/13	空运		
9186	2014/6/13	发到ST		
9187	2014/6/13	5~8days		
9188	2014/6/13	5~8days		
9189	2014/6/13	5~8days		
9190	2014/6/13	5~8days		
9191	2014/6/16	5~8days		
9192	2014/6/16	5~8days		
9193	2014/6/16	5~8days		
9194	2014/6/16	5~8days		
9195	2014/6/16	5~8days		
9196	2014/6/16	5~8days		
9197	2014/6/16	5~8days		
9198	2014/6/16	5~8days		
9199	2014/6/16	5~8days		
9200	2014/6/16	5~8days		
9201	2014/6/16	5~8days		
9202	2014/6/16	5~8days		
9203	2014/6/16	5~8days		
9204	2014/6/16	5~8days		
9205	2014/6/16	5~8days		
9206	2014/6/16	5~8days		
9207	2014/6/16	海运		
9208	2014/6/16	发到ST		
9209	2014/6/17	5~8days		
9210	2014/6/17	5~8days		
9211	2014/6/17	5~8days		
9212	2014/6/17	5~8days		
9213	2014/6/17	发到姐妹公司		
9214	2014/6/17	5~8days		
9215	2014/6/17	5~8days		
9216	2014/6/17	5~8days		
9217	2014/6/18	5~8days		
9218	2014/6/18	5~8days		
9219	2014/6/18	5~8days		
9220	2014/6/18	5~8days		
9221	2014/6/18	5~8days		
9222	2014/6/18	发到上海		
9223	2014/6/18	空运		
9224	2014/6/18	在7月9号之前交货 发到上海		
9225	2014/6/18	5~8days		
9226	2014/6/18	海运		
9227	2014/6/18	5~8days		
9228	2014/6/18	空运		
9229	2014/6/19	5~8days		
9230	2014/6/19	5~8days		
9231	2014/6/19	空运		
9232	2014/6/19	5~8days		
9233	2014/6/19	5~8days		
9234	2014/6/19	5~8days		
9235	2014/6/19	空运		
9236	2014/6/19	空运		
9237	2014/6/20	5~8days		
9238	2014/6/20	5~8days		
9239	2014/6/22	5~8days		
9240	2014/6/22	5~8days		
9241	2014/6/22	2周		
9242	2014/6/23	5~8days		
9243	2014/6/23	5~8days		
9244	2014/6/23	5~8days		
9245	2014/6/23	5~8days		
9246	2014/6/23	5~8days		
9247	2014/6/23	5~8days		
9248	2014/6/23	5~8days		
9249	2014/6/23	发到上海		
9250	2014/6/23	发到上海		
9251	2014/6/23	5~8days		
9252	2014/6/24	5~8days		
9253	2014/6/24	5~8days		
9254	2014/6/24	5~8days		
9255	2014/6/24	5~8days		
9256	2014/6/24	5~8days		
9257	2014/6/25	5~8days		
9258	2014/6/25	发到姐妹公司		
9259	2014/6/25	5~8days		
9260	2014/6/25	5~8days		
9261	2014/6/25	5~8days		
9262	2014/6/25	5~8days		
9263	2014/6/25	5~8days		
9264	2014/6/25	5~8days		
9265	2014/6/26	2周		
9266	2014/6/26	5~8days		
9267	2014/6/26	5~8days		
9268	2014/6/26	海运送到上海仓库		
9269	2014/6/26	发到上海仓库		
9270	2014/6/26	发到上海仓库		
9271	2014/6/26	发到上海仓库		
9272	2014/6/26	发到上海仓库		
9273	2014/6/26	发到上海仓库		
9274	2014/6/26	发到上海仓库		
9275	2014/6/26	发到上海仓库		
9276	2014/6/26	发到上海仓库		
9277	2014/6/26	发到上海仓库		
9278	2014/6/26	海运 正确品名		
9279	2014/6/26	5~8days		
9280	2014/6/26	5~8days		
9281	2014/6/26	5~8days		
9282	2014/6/26	5~8days		
9283	2014/6/26	7月15日前交货		
9284	2014/6/26	5~8days		
9285	2014/6/27	5~8days		
9286	2014/6/27	5~8days		
9287	2014/6/27	5~8days		
9288	2014/6/27	5~8days		
9289	2014/6/27	5~8days		
9290	2014/6/27	5~8days		
9291	2014/6/30	2周		
9292	2014/6/30	5~8days		
9293	2014/6/30	5~8days		
9294	2014/6/30	5~8days		
9295	2014/6/30	定做一周		
9296	2014/6/30	5~8days		
9297	2014/6/30	5~8days		
9298	2014/6/30	3周		
9299	2014/6/30	5~8days		
9300	2014/7/1	5~8days		
9301	2014/7/1	5~8days		
9302	2014/7/1	发到上海		
9303	2014/7/1	5~8days		
9304	2014/7/1	5~8days		
9305	2014/7/1	5~8days		
9306	2014/7/1	5~8days		
9307	2014/7/2	5~8days		
9308	2014/7/2	空运		
9309	2014/7/2	空运		
9310	2014/7/2	空运		
9311	2014/7/2	5~8days		
9312	2014/7/3	5~8days		
9313	2014/7/3	5~8days		
9314	2014/7/3	空运		
9315	2014/7/3	5~8days		
9316	2014/7/3	5~8days		
9317	2014/7/3	5~8days		
9318	2014/7/3	5~8days		
9319	2014/7/3	5~8days		
9320	2014/7/3	5~8days		
9321	2014/7/3	5~8days		
9322	2014/7/4	5~8days		
9323	2014/7/4	5~8days		
9324	2014/7/4	5~8days		
9325	2014/7/6	5~8days		
9326	2014/7/7	5~8days		
9327	2014/7/7	5~8days		
9328	2014/7/7	5~8days		
9329	2014/7/7	5~8days		
9330	2014/7/8	5~8days		
9331	2014/7/8	发到st		
9332	2014/7/9	5~8days		
9333	2014/7/9	5~8days		
9334	2014/7/9	5~8days		
9335	2014/7/9	5~8days		
9336	2014/7/9	2周		
9337	2014/7/9	5~8days		
9338	2014/7/9	空运		
9339	2014/7/10	5~8days		
9340	2014/7/10	5~8days		
9341	2014/7/10	5~8days		
9342	2014/7/10	5~8days		
9343	2014/7/10	5~8days		
9344	2014/7/10	5~8days		
9345	2014/7/10	5~8days		
9346	2014/7/10	5~8days		
9347	2014/7/10	一周		
9348	2014/7/11	5~8days		
9349	2014/7/11	5~8days		
9350	2014/7/11	5~8days		
9351	2014/7/11	5~8days		
9352	2014/7/11	5~8days		
9353	2014/7/11	定做一个月 空运		
9354	2014/7/14	5~8days		
9355	2014/7/14	5~8days		
9356	2014/7/14	5~8days		
9357	2014/7/14	空运		
9358	2014/7/15	5~8days		
9359	2014/7/15	5~8days		
9360	2014/7/15	5~8days		
9361	2014/7/15	5~8days		
9362	2014/7/15	5~8days		
9363	2014/7/15	5~8days		
9364	2014/7/15	发到ST		
9365	2014/7/15	5~8days		
9366	2014/7/16	5~8days		
9367	2014/7/16	5~8days		
9368	2014/7/16	5~8days		
9369	2014/7/16	5~8days		
9370	2014/7/16	5~8days		
9371	2014/7/16	5~8days		
9372	2014/7/16	空运		
9373	2014/7/16	空运		
9374	2014/7/17	5~8days		
9375	2014/7/17	5~8days		
9376	2014/7/17	5~8days		
9377	2014/7/17	5~8days		
9378	2014/7/17	5~8days		
9379	2014/7/17	5~8days		
9380	2014/7/18	5~8days		
9381	2014/7/18	5~8days		
9382	2014/7/18	5~8days		
9383	2014/7/18	5~8days		
9384	2014/7/18	5~8days		
9385	2014/7/18	发到ST		
9386	2014/7/18	空运		
9387	2014/7/19	5~8days		
9388	2014/7/21	5~8days		
9389	2014/7/21	发到上海		
9390	2014/7/21	空运		
9391	2014/7/22	5~8days		
9392	2014/7/22	5~8days		
9393	2014/7/22	空运		
9394	2014/7/22	5~8days		
9395	2014/7/22	5~8days		
9396	2014/7/22	5~8days		
9397	2014/7/22	5~8days		
9398	2014/7/22	5~8days		
9399	2014/7/23	5~8days		
9400	2014/7/23	5~8days		
9401	2014/7/23	5~8days		
9402	2014/7/23	5~8days		
9403	2014/7/24	空运		
9404	2014/7/24	发到姐妹公司		
9405	2014/7/24	发到姐妹公司		
9406	2014/7/24	发到姐妹公司		
9407	2014/7/24	5~8days		
9408	2014/7/25	5~8days		
9409	2014/7/25	5~8days		
9410	2014/7/25	5~8days		
9411	2014/7/25	5~8days		
9412	2014/7/25	发到姐妹公司		
9413	2014/7/28	5~8days		
9414	2014/7/28	5~8days		
9415	2014/7/28	5~8days		
9416	2014/7/28	精制一周 发到姐妹公司		
9417	2014/7/29	空运		
9418	2014/7/29	4周		
9419	2014/7/29	发到姐妹公司		
9420	2014/7/30	5~8days		
9421	2014/7/30	发到上海		
9422	2014/7/30	5~8days		
9423	2014/7/30	5~8days		
9424	2014/7/30	5~8days		
9425	2014/7/30	5~8days		
9426	2014/7/30	5~8days		
9427	2014/7/30	5~8days		
9428	2014/7/31	发到上海		
9429	2014/8/1	5~8days		
9430	2014/8/1	5~8days		
9431	2014/8/1	发上海		
9432	2014/8/1	5~8days		
9433	2014/8/1	5~8days		
9434	2014/8/1	5~8days		
9435	2014/8/1	海运发到st		
9436	2014/8/1	海运发到yuhan		
9437	2014/8/1	海运发到yuhan		
9438	2014/8/1	海运		
9439	2014/8/1	5~8days		
9440	2014/8/4	5~8days		
9441	2014/8/5	2-3周		
9442	2014/8/5	5~8days		
9443	2014/8/6	5~8days		
9444	2014/8/6	5~8days		
9445	2014/8/6	5~8days		
9446	2014/8/6	发到姐妹公司		
9447	2014/8/7	5~8days		
9448	2014/8/7	5~8days		
9449	2014/8/7	5~8days		
9450	2014/8/7	5~8days		
9451	2014/8/7	5~8days		
9452	2014/8/7	5~8days		
9453	2014/8/7	5~8days		
9454	2014/8/8	5~8days		
9455	2014/8/8	5~8days		
9456	2014/8/8	5~8days		
9457	2014/8/8	5~8days		
9458	2014/8/11	5~8days		
9459	2014/8/11	5~8days		
9460	2014/8/11	5~8days		
9461	2014/8/11	5~8days		
9462	2014/8/12	5~8days		
9463	2014/8/12	5~8days		
9464	2014/8/12	5~8days		
9465	2014/8/12	5~8days		
9466	2014/8/12	5~8days		
9467	2014/8/12	5~8days		
9468	2014/8/12	5~8days		
9469	2014/8/12	5~8days		
9470	2014/8/12	空运		
9471	2014/8/12	空运		
9472	2014/8/12	5~8days		
9473	2014/8/13	5~8days		
9474	2014/8/13	5~8days		
9475	2014/8/13	5~8days		
9476	2014/8/13	5~8days		
9477	2014/8/14	5~8days		
9478	2014/8/14	5~8days		
9479	2014/8/14	5~8days		
9480	2014/8/14	5~8days		
9481	2014/8/14	5~8days		
9482	2014/8/14	5~8days		
9483	2014/8/14	5~8days		
9484	2014/8/14	5~8days		
9485	2014/8/14	5~8days		
9486	2014/8/15	5~8days		
9487	2014/8/15	发到上海		
9488	2014/8/15	5~8days		
9489	2014/8/15	5~8days		
9490	2014/8/15	定做30天		
9491	2014/8/18	5~8days		
9492	2014/8/18	5~8days		
9493	2014/8/18	5~8days		
9494	2014/8/18	5~8days		
9495	2014/8/19	5~8days		
9496	2014/8/19	发到姐妹公司		
9497	2014/8/19	海运		
9498	2014/8/19	5~8days		
9499	2014/8/19	45天		
9500	2014/8/19	5~8days		
9501	2014/8/19	5~8days		
9502	2014/8/20	发到上海		
9503	2014/8/20	5~8days		
9504	2014/8/20	5~8days		
9505	2014/8/20	5~8days		
9506	2014/8/20	5~8days		
9507	2014/8/20	5~8days		
9508	2014/8/20	5~8days		
9509	2014/8/20	发到上海		
9510	2014/8/20	5~8days		
9511	2014/8/20	5~8days		
9512	2014/8/20	5~8days		
9513	2014/8/20	5~8days		
9514	2014/8/21	5~8days		
9515	2014/8/21	5~8days		
9516	2014/8/21	5~8days		
9517	2014/8/21	海运		
9518	2014/8/21	5~8days		
9519	2014/8/21	5~8days		
9520	2014/8/22	5~8days		
9521	2014/8/22	一周		
9522	2014/8/22	5~8days		
9523	2014/8/22	5~8days		
9524	2014/8/22	5~8days		
9525	2014/8/22	5~8days		
9526	2014/8/22	5~8days		
9527	2014/8/22	5~8days		
9528	2014/8/25	5~8days		
9529	2014/8/25	5~8days		
9530	2014/8/26	5~8days		
9531	2014/8/26	5~8days		
9532	2014/8/26	5~8days		
9533	2014/8/26	5~8days		
9534	2014/8/26	海运		
9535	2014/8/26	5~8days		
9536	2014/8/27	5~8days		
9537	2014/8/27	5~8days		
9538	2014/8/27	5~8days		
9539	2014/8/27	5~8days		
9540	2014/8/27	5~8days		
9541	2014/8/27	空运		
9542	2014/8/27	5~8days		
9543	2014/8/27	5~8days		
9544	2014/8/27	5~8days		
9545	2014/8/27	5~8days		
9546	2014/8/28	5~8days		
9547	2014/8/28	一周		
9548	2014/8/28	海运		
9549	2014/8/28	5~8days		
9550	2014/8/29	空运		
9551	2014/8/29	5~8days		
9552	2014/8/29	5~8days		
9553	2014/8/29	5~8days		
9554	2014/8/29	5~8days		
9555	2014/8/29	5~8days		
9556	2014/8/29	5~8days		
9557	2014/8/29	5~8days		
9558	2014/8/29	5~8days		
9559	2014/8/29	5~8days		
9560	2014/8/29	5~8days		
9561	2014/8/29	5~8days		
9562	2014/8/29	发到ST		
9563	2014/8/29	5~8days		
9564	2014/8/29	5~8days		
9565	2014/9/2	5~8days		
9566	2014/9/2	空运		
9567	2014/9/2	空运		
9568	2014/9/2	空运		
9569	2014/9/3	5~8days		
9570	2014/9/3	5~8days		
9571	2014/9/3	发到姐妹公司		
9572	2014/9/4	发到ST		
9573	2014/9/4	5~8days		
9574	2014/9/4	5~8days		
9575	2014/9/4	5~8days		
9576	2014/9/4	5~8days		
9577	2014/9/5	5~8days		
9578	2014/9/5	发到ST		
9579	2014/9/5	空运		
9580	2014/9/5	5~8days		
9581	2014/9/5	5~8days		
9582	2014/9/5	5~8days		
9583	2014/9/5	空运		
9584	2014/9/9	5~8days		
9585	2014/9/9	5~8days		
9586	2014/9/9	5~8days		
9587	2014/9/9	5~8days		
9588	2014/9/9	5~8days		
9589	2014/9/9	5~8days		
9590	2014/9/9	5~8days		
9591	2014/9/10	5~8days		
9592	2014/9/10	空运		
9593	2014/9/10	5~8days		
9594	2014/9/10	5~8days		
9595	2014/9/11	5~8days		
9596	2014/9/11	5~8days		
9597	2014/9/11	5~8days		
9598	2014/9/11	5~8days		
9599	2014/9/11	5~8days		
9600	2014/9/11	5~8days		
9601	2014/9/12	5~8days		
9602	2014/9/12	5~8days		
9603	2014/9/12	5~8days		
9604	2014/9/12	5~8days		
9605	2014/9/12	5~8days		
9606	2014/9/12	5~8days		
9607	2014/9/12	5~8days		
9608	2014/9/15	5~8days		
9609	2014/9/15	5~8days		
9610	2014/9/15	5~8days		
9611	2014/9/15	5~8days		
9612	2014/9/15	5~8days		
9613	2014/9/15	5~8days		
9614	2014/9/16	5~8days		
9615	2014/9/16	5~8days		
9616	2014/9/16	海运		
9617	2014/9/16	5~8days		
9618	2014/9/17	5~8days		
9619	2014/9/17	5~8days		
9620	2014/9/17	5~8days		
9621	2014/9/17	5~8days		
9622	2014/9/17	5~8days		
9623	2014/9/17	5~8days		
9624	2014/9/17	5~8days		
9625	2014/9/17	空运		
9626	2014/9/18	5~8days		
9627	2014/9/18	5~8days		
9628	2014/9/18	5~8days		
9629	2014/9/18	5~8days		
9630	2014/9/18	5~8days		
9631	2014/9/18	海运		
9632	2014/9/18	发到姐妹公司		
9633	2014/9/18	5~8days		
9634	2014/9/18	5~8days		
9635	2014/9/19	5~8days		
9636	2014/9/19	5~8days		
9637	2014/9/19	5~8days		
9638	2014/9/19	海运到YUHAN 正确品名金额		
9639	2014/9/19	海运到YUHAN 正确品名金额		
9640	2014/9/19	5~8days		
9641	2014/9/20	5~8days		
9642	2014/9/22	5~8days		
9643	2014/9/22	5~8days		
9644	2014/9/22	5~8days		
9645	2014/9/22	5~8days		
9646	2014/9/22	5~8days		
9647	2014/9/22	5~8days		
9648	2014/9/22	5~8days		
9649	2014/9/23	5~8days		
9650	2014/9/23	5~8days		
9651	2014/9/23	5~8days		
9652	2014/9/23	5~8days		
9653	2014/9/23	5~8days		
9654	2014/9/24	空运		
9655	2014/9/24	5~8days		
9656	2014/9/24	5~8days		
9657	2014/9/24	5~8days		
9658	2014/9/24	5~8days		
9659	2014/9/24	5~8days		
9660	2014/9/24	5~8days		
9661	2014/9/24	空运		
9662	2014/9/25	5~8days		
9663	2014/9/25	5~8days		
9664	2014/9/25	5~8days		
9665	2014/9/25	5~8days		
9666	2014/9/26	5~8days		
