bookid,paixu,CASno,bookname,enbookname,ordernum,fapiaonum,krname,date1,date2,cjsl,style,price1,price2,ysfs,ysfy,hl,zsh,huokuan,lirun,yundan,date3,cpgg,baozhuang,isyp,gyscontact,gysname,iskucun,kucun,fj1,fj2,ywy,isjs,isdh,isfh,isfp,isfxbg,zhfrom,ists,date4,issh,iskp,isgcfp,mylx,ishx,date5,iswcts,ishkqf,qgchk,krqk,isok,krkpdz,krfhdz,content
14963,1,93224-85-2,2-溴-6-氯苯甲酸,2-Bromo-6-chlorobenzoic acid,201613,,11142,2017/3/9,5~8天,50g,0,400,USD120,fedex,,,120,400,300,7180 2307 3020,,,,0,013906113265,江苏光大生物科技有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月21日已付款.
14964,1,603-76-9,1-甲基吲哚,1-Methylindole,201613,,11142,2017/3/9,5~8天,1kg,0,700,USD162,fedex,,,162,700,300,7180 2307 3020,,,,0,,沾化惠邦化工有限公司,0,,,,小郑,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月21日已付款.
14965,1,18437-78-0,三(4-氟苯基)膦,Tris(4-fluorophenyl)phosphine,201613,,11142,2017/3/9,5~8天,25g,0,400,USD105,fedex,,,105,400,200,7180 2307 3020,,,,0,,格林凯默,0,,,,胡,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月21日已付款.
14966,1,83164-33-4,吡氟草胺,N-(2comma_format_wuq4-Difluorophenyl)-2-(3-(trifluoromethyl)phenoxy)nicotinamide,400206,,1063,2017/3/9,5~8天,1g,0,,USD46,fedex,,,46,0,0,7180 2307 3041,,,,0,,浙江颖欣化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月9日已安排.
14967,1,1426129-50-1,(R)-叔丁基 (1-([1comma_format_wuq1'-联苯]-4-基)-3-羟基丙烷-2-基)氨基甲酸酯,(R)-tert-butyl(1-([1comma_format_wuq1-biphenyl]-4-yl)-3-hydroxypropan-2-yl)carbamate,400206,,1063,2017/3/9,5~8天,1g,0,100,USD60,fedex,,,60,100,220,7180 2307 3041,,,,0,,江阴市利港第二化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月17日已付款.
14968,1,1012341-48-8,Rcomma_format_wuqE)-5-([1comma_format_wuq1'-联苯]-4-基)-4-((叔丁氧羰基)氨基)-2-甲基-2-戊烯酸,(R)-5-biphenyl-4-yl-4-tert-butoxycarbonylamino-2-methyl-pent-(E)-2-enoic acid,400206,,1063,2017/3/9,5~8天,5g,0,300,USD90,fedex,,,90,300,200,7180 2307 3041,,,,0,,南京康满林,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月17日已付款.
14969,1,1012341-50-2,(2Rcomma_format_wuq4S)-5-([1comma_format_wuq1'-联苯]-4-基)-4-((叔丁氧羰基)氨基)-2-甲基戊酸(LCZ696中间体2),(2Rcomma_format_wuq4S)-5-Biphenyl-4-yl-4-tert-butoxycarbonylamino-2-methylpentanoic acid,400206,,1063,2017/3/9,5~8天,1g,0,100,USD54,fedex,,,54,100,220,7180 2307 3041,,,,0,,江阴市利港第二化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月17日已付款.
14970,1,752174-62-2,(2Rcomma_format_wuq4S)-乙基 5-([1comma_format_wuq1'-联苯]-4-基)-4-氨基-2-甲基戊酸,(2Rcomma_format_wuq4S)-Ethyl 5-([1comma_format_wuq1'-biphenyl]-4-yl)-4-amino-2-methylpentanoate,400206,,1063,2017/3/9,5~8天,1g,0,100,USD64,fedex,,,64,100,250,7180 2307 3041,,,,0,,江阴市利港第二化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月17日已付款.
14971,1,142459-58-3,氟噻草胺,Flufenacet,400207,,1063,2017/3/9,5~8天,1g,0,,USD61,fedex,,,61,0,0,7180 2307 3041,,,,0,013584322978  王,江苏光大生物科技有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,
14972,1,70445-33-9,辛氧基甘油,3-[2-(Ethylhexyl)oxyl]-1comma_format_wuq2-propandiol,,,11181,2017/3/9,5~8天,200g,0,,USD86,,,,86,0,0,,,,,0,,上海三牧,0,,,,小杨,0,1,1,0,0,,0,,1,0,0,0,0,,0,1,,,0,,,
14973,1,1643-19-2,四丁基溴化铵,Tetrabutylammonium bromide,,,11181,2017/3/9,5~8天,200g,0,0,USD68,fedex,,,68,0,380,7180 2307 2354,,,,0,,肯特化工,0,,,,小郑,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月9日已安排.
14974,1,24295-03-2,2-乙酰基噻唑,2-Acetylthiazole,20170309-2,,11125,2017/3/9,5~8天,10kg,0,1125/kg,USD2180,fedex,,,2180,11250,3200,7180 2307 3166,,,,0,,枣庄九星精细化工有限公司,0,,,,小杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"正确品名出运next_line_format3月22日已付款.小杨付款.next_line_format做了个产地证"
14975,1,35018-15-6,2comma_format_wuq2-二甲基吡咯烷(等钱到),2comma_format_wuq2-DiMethylpyrrolidine,40943,,11163,2017/3/9,5~8天,1g,0,,USD137,,,,137,0,0,,,,,0,,上海贺康生物技术有限公司,0,,,,任如意,0,0,0,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,用客户联邦账号.
14976,1,53994-73-3,头孢克罗,Cefaclor,08032017,,1056,2017/3/10,5~8天,250g,0,500,USD220,fedex,,,220,500,900,7180 2307 2480,,,,0,,浙江东亚药业,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.对公
14977,1,113-24-6,丙酮酸钠,Sodium pyruvate,09032017/2,,1056,2017/3/10,海运,1000kg,0,81/kg,USD13.58/kg,,,,13580,81000,16000,,,,,0,裴小姐 0533-6453269,淄博市周村东方化工有限公司,0,,,,赵,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"先发50g样品.next_line_format3月13日已签合同.3月14日已付款.next_line_format3月16日样品已发 7180 2307 2480"
14978,1,5104-49-4,氟比洛芬,2-Fluoro-alpha-methyl-4-biphenylacetic Acid (flurbiprofen) Min99.0%~101.0%,09032017/3,,1056,2017/3/10,5~8天,500g,0,2500,USD509,fedex,,,509,2500,800,7180 2307 2300,,,,0,,海门慧聚药业有限公司,0,,,,薛奇汶,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14979,1,68-19-9,氰钴胺,Cyanocobalamin EP,09032017/4,,1056,2017/3/10,5~8天,25g,0,875,USD208,fedex,,,208,875,400,7180 2307 2480,,,,0,,宁夏金维,0,,,,薛奇汶,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14980,1,1119-94-4,十二烷基三甲基溴化铵,Dodecyltrimethylammonium bromide,09032017/5,,1056,2017/3/10,海运,150kg,0,9750,$14.60/kg,,,,2190,9750,4500,,,,,0,,厦门市先端科技,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14981,1,58-86-6,木糖,xylose,09032017/6,,1056,2017/3/10,海运,500kg,0,25/kg,USD4.38/kg,,,,2190,12500,3000,,,,,0,0531—62323817 0531-83506666  白,济南圣泉唐和唐生物科技有限公司,0,,,,赵,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14982,1,110-15-6,丁二酸,Succinic acid,09032017/8&#8206;,,1056,2017/3/10,海运,200kg,0,14/kg,USD3.66/kg,,,,732,2800,1600,,,,,0,杨经理13966630616,安庆市和兴化工有限公司,0,,,,赵,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14983,1,68-04-2,无水柠檬酸三钠,Sodium citratecomma_format_wuq anhydrous 98%,PO02814,,1001,2017/3/10,5~8天,5kg,0,80,USD103,fedex,,,103,80,250,7180 2307 2550,,,,0,,宁乡新阳化工有限公司,0,,,,赵,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14984,1,60-00-4,乙二胺四乙酸,EDTA,09032017/7&#8206;,,1056,2017/3/10,海运,1000kg,0,17000,USD2.54/kg,,,,2540,17000,0,,,,,0,刘经理 18603322333 Q150849738,保定凯越化工有限公司,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,换品名出 焦亚硫酸钠
14986,1,10025-77-1,六水三氯化铁,Iron (III) chloride hexahydrate,10032017,,1056,2017/3/10,5~8天,50kg,0,750,USD11/kg,tnt,,,550,750,600,937329492,,,,0,,西安兰之光精细材料有限公司,0,,,,薛奇汶,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14987,1,108-00-9,Ncomma_format_wuqN-二甲基乙二胺,Ncomma_format_wuqN-Dimethylethylenediamine,,,11128,2017/3/10,正确品名快递,100g,0,0,$220,,,,220,0,1000,,,,,0,,淮安市华东化工研究所,0,,,,杨波,0,1,1,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已安排.
14988,1,357166-30-4,培美曲塞二钠2.5水合物,Pemetrexed disodium 2.5 hydrate,,,11185,2017/3/10,5~8天,1g,0,100,USD99,fedex,,,99,100,480,7180 2307 2090,,,,0,,山东铂源,0,,,,胡,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,3月10日已付款.
14989,1,21655-48-1,2comma_format_wuq6-二甲基哌嗪,(2Rcomma_format_wuq 6S)-2comma_format_wuq6-Dimethylpiperazinecomma_format_wuq 99%,17-0313107,,0037,2017/3/10,5~8天,10g,0,0,USD66,fedex,,,66,0,300,7180 2307 2880,,,,0,,杭州立本化工有限公司,0,,,,小杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月10日已安排.
14990,1,61336-70-7,阿莫西林三水物,Amoxicillin trihydrate EP,PO02815,,1001,2017/3/10,5~8天,1kg,0,300,USD112,fedex,,,112,300,320,7180 2307 2550,,,,0,,河南绿园,0,,,,小胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14991,1,79-05-0,丙酰胺,Propionamide 99%,BE17000231,,1002,2017/3/13,5~8天,1kg,0,200,USD88,tnt,,,88,200,300,937367174,,,,0,,响水县现代化工有限责任公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14992,1,54827-17-7,3comma_format_wuq3'comma_format_wuq5comma_format_wuq5'-四甲基联苯胺,3comma_format_wuq3’comma_format_wuq5comma_format_wuq5’-Tetramethylbenzidine (TMB),LAB100317,,1044,2017/3/13,5~8天,25g,0,300,USD122,fedex,,,122,300,400,7180 2307 2446,,,,0,,南京探求,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14993,1,141-82-2,丙二酸,MALONIC ACID,APO3-170300017/MT3021-000000-27SE,,0051,2017/3/13,5~8天,1kg,0,100,USD69,fedex,,,69,100,250,7180 2307 2619,,,,0,,宿迁南翔化学品制造有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14994,1,100-85-6,苄基三甲基氢氧化铵,BENZYLTRIMETHYLAMMONIUM HYDROXIDEcomma_format_wuq 40 WT% SOLUTION IN METHANOL,APO3-170300017/BT3009-000000-27SE,,0051,2017/3/13,5~8天,1kg,0,500,USD170,fedex,,,170,500,500,7180 2307 2619,,,,0,,江苏省金坛市西南化工研究所,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14995,1,1118-68-9,Ncomma_format_wuqN-二甲基甘氨酸,Ncomma_format_wuqN-DIMETHYLGLYCINEcomma_format_wuq 98%,APO3-170300017/NT3003-000000-27SE,,0051,2017/3/13,5~8天,1kg,0,300,USD119,fedex,,,119,300,400,7180 2307 2619,,,,0,,江苏阿尔法药业有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14996,1,5704-04-1,三(羟甲基)甲基甘氨酸,TRICINEcomma_format_wuq 99%,APO3-170300017/TT3019-000000-27SE,,0051,2017/3/13,5~8天,1kg,0,600,USD166,fedex,,,166,600,400,7180 2307 2619,,,,0,,南京探求,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14997,1,7782-61-8,九水合硝酸铁,IRON(III) NITRATE NONAHYDRATEcomma_format_wuq 98%,APO3-170300017/IT3005-000000-27SE,,0051,2017/3/13,5~8天,1kg,0,100,USD82,fedex,,,82,100,330,7180 2307 2619,,,,0,,天津金汇太亚化学试剂有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14998,1,50439-45-7/824943-40-0,(2Scomma_format_wuq5R)-反式-5-羟基哌啶-2-甲酸,(2Scomma_format_wuq5R)-5-hydroxypiperidine-2-carboxylic acid HCLcomma_format_wuq 95%min,17-0313108,,0037,2017/3/13,5~8天,100mg,0,1000,$272,fedex,,,272,1000,750,7180 2307 2880,,,,0,,杰达维（上海）医药科技发展有限公司,0,,,,,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
14999,1,490-79-9,2comma_format_wuq5-二羟基苯甲酸,2.5-DIHYDROXYBENZOIC ACID. 99%,1298,,0029,2017/3/13,5~8天,2kg,0,1300,USD316,fedex,,,316,1300,490,7180 2307 2424,,,,0,,安徽禾益化学,0,,,,任如意,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13日已付款.
15000,1,67-47-0,5-羟甲基糠醛,5-HYDROXYMETHYLFURFURAL 99%,1298,,0029,2017/3/13,5~8天,100g,0,500,USD162,fedex,,,162,500,500,7180 2307 2424,,,,0,,滕州蓝海生物科技开发有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月13已付款.
15001,1,110-02-1,噻吩,Thiophenecomma_format_wuq 99%min,17-0313109,,0037,2017/3/13,海运,200kg,0,38/kg,$2comma_format_wuq120,3月20日上海鸿盛走 麦头让货代贴进仓费 我们来承担,,,2120,7600,6000,再加300送货费,,,,0,,石家庄诚和,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,"2934999090next_line_format3月13日已付款."
15002,1,32315-10-9,二(三氯甲基)碳酸酯,Triphosgene,,,11186,2017/3/13,5~8天,300g,0,,USD99,,,,99,0,0,,,,,0,,连云港超帆化工有限公司,0,,,,胡,0,1,1,0,0,,0,,1,0,0,0,0,,0,1,,,0,,,
15003,1,13755-29-8,氟硼酸钠,SODIUM TETRAFLUOROBORATE,APO3-170300018/SR3042-000000-39SE,,0051,2017/3/14,5~8天,25kg,0,425,USD265,fedex,,,265,425,650,7180 2307 2619,,,,0,,常熟市新华化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月15日已付款.
15004,1,98-01-1,糠醛,2-Furancarboxaldehyde 99%,BE17000237,,1002,2017/3/14,5~8天,30kg,0,740,USD462,tnt,,,462,740,700,938389060,,,,0,13569151854史经理,河南汇隆化工有限公司,0,,,,杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月14日已付款.
15005,1,140-10-3,反式肉桂酸,Cinnamic acid 99%,BE17000238,,1002,2017/3/14,5~8天,20kg,0,1000,USD348,tnt,,,348,1000,400,938389060,,,,0,,应城市武瀚有机材料有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月14日对公汇.
15006,1,14914-84-2,氯化钬六水合物,Holmium(III) chloride hexahydrate 99.99%,200508,,0001,2017/3/14,5~8天,10kg,0,200/kg,USD506,fedex,,,506,2000,780,7180 2307 2505,,,,0,,曲阜市镧系化工有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月14日已付款.
15007,1,627-30-5,3-氯丙醇,3-Chloro-1-propanol,0194,,11164,2017/3/14,5~8天,2.5kg,0,375,usd190,,,,190,375,450,,,,,0,,邹平铭兴化工有限公司,0,,,,任如意,0,1,1,0,0,,0,,1,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15008,1,61270-78-8,头孢尼西钠,Cefonicid sodiumcomma_format_wuq 90%,LAB140317,,1044,2017/3/14,5~8天,5g,0,0,USD99,fedex,,,99,0,580,7180 2307 2906,,,,0,,华北制药集团河北华民,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月14日已安排.
15009,1,1405-53-4,磷酸泰乐菌素,Tylosin phosphate,PO02830,,1001,2017/3/14,5~8天,250g,0,150,USD88,fedex,,,88,150,350,7180 2307 3339,,,,0,张  760231897,宁夏泰瑞,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月20日已付款.
15010,1,51828-93-4,alpha-酮基苯丙酸钙盐,Calcium phenylpyruvate,SP/PO/IMP/0498/16-17,,11120,2017/3/14,5~8天,25g,0,0,USD58,fedex,,,58,0,280,7180 2307 2527,,,,0,,浙江昂利泰制药有限公司,0,,,,薛奇汶,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月14日已安排.
15011,1,65002-17-7,布西拉明,Bucillamine 95%,14032017,,1056,2017/3/15,5~8天,5g,0,700,USD178,fedex,,,178,700,400,7180 2307 2480,,,,0,,上海瑞博化学有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月15日已付款.
15012,1,79-30-1,异丁酰氯,Isobutyryl chloride,36156/Phion No. 61083382,,1076,2017/3/15,5~8天,25kg,0,750,USD545,,,,545,750,1700,,,,,0,,浙江省湖州沙龙化工有限公司,0,,,,小郑,0,1,1,0,0,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15013,1,4394-85-8,N-甲酰吗啉,N-Formylmorpholine  99%,JH-120,,1055,2017/3/15,5~8天,50kg,0,35/kg,USD700,fedex,,,700,1750,700,7180 2307 2711,,,,0,,四川省精细化工研究设计院,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月15日已付款.
15014,1,762-49-2,1-溴-2-氟乙烷,1-Bromo-2-fluoroethane,LAB140317,,1044,2017/3/15,5~8天,100g*5,0,500,USD150,fedex,,,150,500,400,7180 2307 3085,,,,0,,池州市蓝天,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月15日已付款.
15015,1,92-87-5,联苯胺,Benzidine,,,11187,2017/3/15,5~8天,1kg,0,3400,USD1112,fedex,,,1112,3400,3800,7180 2307 2630,,,,0,,天津光复,0,,,,小郑,0,1,1,0,1,,0,,1,0,0,0,0,,0,1,,,0,,,"要求换品名 丙二酸next_line_format3月16日已付款."
15016,1,791-28-6,三苯基氧化膦,Triphenylphosphine oxide,BE17000241,,1002,2017/3/15,5~8天,50kg,0,55/kg,USD1100,tnt,,,1100,2750,5200,937367174,,,,0,,上海长根化学科技有限公司,0,,,,赵,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已安排comma_format_wuq不需汇款7000里扣.
15017,1,13874-02-7,氯金酸钠二水物,Sodium tetrachloroaurate(III) hydrate  99.95%,PO02839,,1001,2017/3/16,5~8天,10g,0,1450,USD308,fedex,,,308,1450,520,7180 2307 2755,,,,0,,苏州市相城区北桥姑苏钛电极材料厂,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15018,1,12037-01-3,氧化铽,Tetraterbium heptaoxidecomma_format_wuq 99.99%,LAB150317,,1044,2017/3/16,5~8天,25g,0,120,USD64,fedex,,,64,120,200,7180 2307 2906,,,,0,,南京细诺化工科技有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15019,1,100-47-0,苯甲腈,Benzonitrile 99%,BE17000244,,1002,2017/3/16,空运,600kg,0,13200,USD4500,3月23日杭州中外运走15.5/kg  打两托,,,4500,13200,5000,,,,,0,陈翔电  话：13807127373,武汉有机新融化工有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15020,1,63449-41-2,苯扎氯铵,Benzalkonium chloride  bp,PO02842,,1001,2017/3/16,5~8天,10kg,0,2000,USD523,fedex,,,523,2000,900,7180 2307 2755,,,,0,,靖江康爱特,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15021,1,98319-26-7,非那雄胺,Finasteride USP37,17-1178,,11151,2017/3/16,5~8天,50g,0,500,USD288,fedex,,,288,500,1300,7180 2307 2928,,,,0,,湖南科瑞生物科技,0,,,,小杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15022,1,78888-18-3,叔丁氧基 N-氨基甲酸丙烯,tert-Butyl N-allylcarbamate,62421,,11107,2017/3/16,5~8天,100g,0,650,USD154,fedex,,,154,650,300,7180 2307 2571,,,,0,,上海毕得医药科技有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15023,1,674-55-5,3comma_format_wuq3comma_format_wuq3-三氟丙基-1-硼酸,3comma_format_wuq3comma_format_wuq3-Trifluoropropyl-1-boronic acidcomma_format_wuq 95%min,17-0313113,,0037,2017/3/16,5~8天,5g,0,4800,$1comma_format_wuq027,fedex,,,1027,4800,2100,7180 2307 2940,,,,0,q314109649,成都安斯利生物医药有限公司,0,,,,任如意,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15024,1,13265-84-4,D-葡萄烯糖,D-Glucalcomma_format_wuq 98%min,17-0313114,,0037,2017/3/16,5~8天,100g,0,1200,$248,fedex,,,248,1200,400,7180 2307 2880,,,,0,,北京凯森莱,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月16日已付款.
15025,1,621-29-4,间甲基苯异氰酸酯,m-Tolyl isocyanate 99%,BE17000247,,1002,2017/3/17,5~8天,1kg,0,100,USD170,fedex,,,170,100,900,7180 2307 2869,,,,0,,浙江丽水有邦新材料有限公司,0,,,,杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15026,1,76704-05-7,(3aScomma_format_wuq4Rcomma_format_wuq5Scomma_format_wuq6aR)-(+)-六氢-5-羟基-4-羟甲基-2H-环戊并[b]呋喃-2-酮,(+)-Corey lactone diol.,17-1180,,11151,2017/3/17,5~8天,50g,0,2000,USD398,fedex,,,398,2000,600,7180 2307 2928,,,,0,,台州市科德化工有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月20日已付款.
15027,1,109-70-6,1-溴-3-氯丙烷,1-Bromo-3-chloropropane 99.5%,PO02844,,1001,2017/3/17,5~8天,65kg,0,3900,USD1202,tnt,,,1202,3900,1700,941811334,,,,0,,山东道可化学有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月20日已付款.
15028,1,938-97-6,对羟基苯甘氨酸,DL-4-HYDROXYPHENYLGLYCINE,Lab16032017-K,,1044,2017/3/17,5~8天,100g,0,100,US$ 73,fedex,,,73,100,300,7180 2307 2906,,,,0,186 3112 5686   张,河北泽豪生物科技有限公司,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15029,1,627-82-7,二聚甘油comma_format_wuq双甘油醚comma_format_wuq二聚丙三醇,alphacomma_format_wuqalpha'-Diglycerol,BE17000249,,1002,2017/3/17,5~8天,1kg,0,0,0,fedex,,,0,0,0,7180 2307 3188,,,,0,13355297278,淄博创业油脂科技有限公司,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已安排.
15030,1,21799-87-1,对苯二酚硫酸钾,Hydroquinone sulfonic acid potassium salt 99%,BE17000250,,1002,2017/3/17,5~8天,25kg,0,4000,USD940,fedex,,,940,4000,1100,7180 2307 2814,,,,0,杨经理13506271345,如东县兴达精细化工厂,0,,,,张哲杰,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月20日已付款.
15032,1,480-44-4,金合欢素,Acacetin Powder >99% Assay,201703171,,11188,2017/3/17,5周定做,50kg,0,2550/kg,USD20800,,,,20800,127500,11000,,,,,0,王15311296095,北京金奥利维科技开发有限公司,0,,,,任如意,0,1,1,0,0,,0,,1,0,0,0,0,,0,1,,,0,,,"3月28日已签合同并已支付31875。next_line_format6月12日已付款 95625元."
15033,1,4759-48-2,异维A酸,Isotretinoin,17032017,,1056,2017/3/17,5~8天,1kg,0,2800,USD520,fedex,,,520,2800,600,7180 2307 2652,,,,0,13857178095 梁,杭州德立化工,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15034,1,87494-13-1,N-叔丁氧羰基-S-三苯甲基-D-半胱氨酸,BOC-D-CYS(TRT)-OH 98%,1301,,0029,2017/3/17,5~8天,10g,0,200,usd83,fedex,,,83,200,300,7180 2307 2777,,,,0,,亚肽,0,,,,小郑,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15035,1,117666-96-3,Fmoc-4-苯甲酰基-L-苯丙氨酸,FMOC-BPA-OH 98%,1301,,0029,2017/3/17,5~8天,10g,0,600,USD161,fedex,,,161,600,400,7180 2307 2777,,,,0,,亚肽,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15036,1,2766-43-0,Boc-L-丝氨酸甲酯,BOC-SER-OME 97%,1301,,0029,2017/3/17,5~8天,250g,0,400,USD180,fedex,,,180,400,700,7180 2307 2777,,,,0,,成都蒽莱,0,,,,胡,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15037,1,42196-31-6,三氟乙酸钯,PALLADIUM(II) TRIFLUOROACETATE 99%,1301,,0029,2017/3/17,5~8天,10g,0,850,USD192,fedex,,,192,850,380,7180 2307 2777,,,,0,,陕西瑞科新材料股份有限公司,0,,,,胡姗姗,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15038,1,3006-93-7,硫化剂PDM,Ncomma_format_wuqN'-1comma_format_wuq3-PHENYLENEDIMALEIMIDE >97.0(GC),APO1-170199999,,0051,2017/3/17,5~8天,500g,0,,USD58,fedex,,,58,0,0,7180 2307 2847,,,,0,,自贡天龙,0,,,,任如意,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,
15039,1,80-08-0,4comma_format_wuq4'-二氨基苯砜,Dapsone 99%,PO02848,,1001,2017/3/17,5~8天,5KG,0,350,usd164,fedex,,,164,350,320,7180 2307 2755,,,,0,,江苏天汁化学有限公司,0,,,,小杨,0,1,1,0,1,,0,,0,0,0,0,0,,0,1,,,0,,,3月17日已付款.
15040,1,90-64-2,DL-扁桃酸,DL-MANDELIC ACID,,,11106,2017/3/17,5~8天,52kg(25kg*2+2kg+100g),0,70/kg,USD22.8/kg,,,,1208,3640,1500,,,,,0,,石家庄瀚鸿,0,,,,胡,0,1,1,0,0,,0,,1,0,0,0,0,,0,1,,,0,,,3月23日已付款.
